LFQ intensity 1_1	LFQ intensity 1_2	LFQ intensity 1_3	LFQ intensity 1_4	LFQ intensity 1_5	LFQ intensity 1_6	LFQ intensity 10_1	LFQ intensity 10_2	LFQ intensity 10_3	LFQ intensity 10_4	LFQ intensity 10_5	LFQ intensity 10_6	LFQ intensity 4_1	LFQ intensity 4_2	LFQ intensity 4_3	LFQ intensity 4_4	LFQ intensity 4_5	LFQ intensity 4_6	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant fold10_fold1	Student's T-test significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value fold10_fold1	Student's T-test q-value fold10_fold1	Student's T-test Difference fold10_fold1	Student's T-test Test statistic fold10_fold1	Protein IDs	Majority protein IDs	id
0	0	0	0	0	0	26.86785316	26.86926651	26.64828491	26.6666851	26.53168869	26.42074203	26.62533379	26.33131981	26.75989532	26.8348484	26.62212563	26.72377396				+	fold10_fold1	3	3	3	10.4	10.4	10.4	78.863	0	178.57	1791800000	117	21.22634409	5.37E-21	26.66742007	364.5268208	sp|O00566|MPP10_HUMAN	sp|O00566|MPP10_HUMAN	246
24.47029305	28.45179367	30.40121078	30.73779678	30.97021294	31.09074593	30.65130043	30.87503624	28.63252831	29.24097633	28.64399338	30.97397995	28.78783798	29.85311127	28.93058205	28.78624916	30.03144264	29.83542061						3	3	3	9.6	9.6	9.6	66.049	0	92.592	21183000000	199	0.165457176	0.717549903	0.482626915	0.42024726	sp|O00567|NOP56_HUMAN	sp|O00567|NOP56_HUMAN	247
27.54767609	27.63913536	26.0423069	25.97962952	27.3537178	0	0	0	26.48517418	0	0	0	26.23799515	0	25.705513	0	0	0				+	fold10_fold1	5	5	5	11.8	11.8	11.8	73.243	0	140.5	1062600000	35	1.769891592	0.030012251	-18.01288191	-2.858976455	sp|O00571|DDX3X_HUMAN;sp|O15523|DDX3Y_HUMAN	sp|O00571|DDX3X_HUMAN	248
0	0	0	0	24.46718597	0	0	23.6673069	24.47963524	0	0	23.8365345	24.12234116	0	24.16015625	24.17371368	0	0						3	3	3	11.8	11.8	11.8	58.635	0	60.522	243500000	28	NaN	NaN	0	NaN	sp|O00592|PODXL_HUMAN	sp|O00592|PODXL_HUMAN	249
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.60150146						1	1	1	4	4	4	57.886	0	14.123	128140000	23	NaN	NaN	0	NaN	sp|O00629|IMA3_HUMAN	sp|O00629|IMA3_HUMAN	250
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.6482296	0						2	2	2	7.6	7.6	7.6	47.441	0	4.2598	75637000	10	NaN	NaN	0	NaN	sp|O00712|NFIB_HUMAN	sp|O00712|NFIB_HUMAN	251
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.17847824						1	1	1	2.5	2.5	2.5	184.77	0	29.607	47623000	7	NaN	NaN	0	NaN	sp|O00750|P3C2B_HUMAN	sp|O00750|P3C2B_HUMAN	252
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.0839138						1	1	1	9.5	9.5	9.5	19.652	0	5.3308	104750000	19	NaN	NaN	0	NaN	sp|O00762|UBE2C_HUMAN	sp|O00762|UBE2C_HUMAN	253
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.3808651	0	0						1	1	1	7.4	7.4	7.4	35.102	0	30.702	46523000	5	NaN	NaN	0	NaN	sp|O00764|PDXK_HUMAN	sp|O00764|PDXK_HUMAN	254
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.87650108	0						1	1	1	3.6	3.6	3.6	41.522	0	3.7994	6061800	6	NaN	NaN	0	NaN	sp|O00767|SCD_HUMAN	sp|O00767|SCD_HUMAN	255
0	0	0	0	0	0	0	0	0	23.70377159	0	0	0	0	0	0	0	0						1	1	1	2.9	2.9	2.9	61.849	0	4.281	43512000	3	NaN	NaN	0	NaN	sp|O13297|CET1_YEAST	sp|O13297|CET1_YEAST	256
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.05639267						3	1	1	20.8	8.6	8.6	22.443	0	96.789	320140000	21	NaN	NaN	0	NaN	sp|O13516|RS9A_YEAST	sp|O13516|RS9A_YEAST	257
0	25.83149338	0	25.95127106	0	0	28.91433334	29.19197083	28.86505318	28.97410393	28.85245705	29.17935371	26.90873337	27.55134773	28.0492115	26.63006401	27.28630257	28.4938488				+	fold10_fold1	2	2	2	19.2	19.2	19.2	17.902	0	170.5	6933100000	113	2.408382256	0.007767029	20.36575127	3.730837316	sp|O13563|RPN13_YEAST	sp|O13563|RPN13_YEAST	258
0	0	0	0	0	0	0	0	0	0	25.01792717	0	0	0	0	0	0	0						2	2	2	17.2	17.2	17.2	16.403	0	14.604	305160000	18	NaN	NaN	0	NaN	sp|O14467|MBF1_YEAST	sp|O14467|MBF1_YEAST	259
0	0	0	0	0	0	0	0	0	0	21.69225883	0	0	0	0	0	0	0						1	1	1	27.6	27.6	27.6	8.6174	0	13.074	10917000	5	NaN	NaN	0	NaN	sp|O14468|YO304_YEAST	sp|O14468|YO304_YEAST	260
25.56595802	26.29871178	26.50023842	26.36607933	26.38381767	26.38789749	25.62505531	0	0	0	26.07971001	26.01924324	26.02960014	26.21252441	26.21278381	26.08474541	26.21042633	26.21891212						5	5	5	3.9	3.9	3.9	242.04	0	62.507	1109000000	101	1.349888789	0.072054126	-13.29644903	-2.29437653	sp|O14497|ARI1A_HUMAN	sp|O14497|ARI1A_HUMAN	261
24.94091606	0	25.07308388	25.13155556	24.57172585	0	0	0	0	0	23.94270706	24.3617878	24.80326462	24.78556442	24.6506424	24.71633339	24.86660385	24.90343475						4	4	4	7.2	7.2	7.2	76.18	0	79.102	338370000	40	0.570589467	0.341275382	-8.568797747	-1.170889215	sp|O14523|C2C2L_HUMAN	sp|O14523|C2C2L_HUMAN	262
0	0	0	0	0	0	0	0	0	0	0	0	0	22.10444069	0	0	0	0						1	1	1	4.1	4.1	4.1	50.639	0	25.385	55407000	11	NaN	NaN	0	NaN	sp|O14524|NEMP1_HUMAN	sp|O14524|NEMP1_HUMAN	263
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	4	4	4	26.534	0.0089422	1.3617	0	5	NaN	NaN	0	NaN	sp|O14530|TXND9_HUMAN	sp|O14530|TXND9_HUMAN	264
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.59714317						1	1	1	1.7	1.7	1.7	59.527	0.0069058	1.4571	22659000	9	NaN	NaN	0	NaN	sp|O14544|SOCS6_HUMAN	sp|O14544|SOCS6_HUMAN	265
26.0202198	26.38437843	26.50118065	26.41557693	26.84613228	26.71698761	25.71138	25.75837135	25.82235527	25.77605438	25.69298744	25.56946945	26.2227478	26.19544792	26.1500988	26.18514252	25.97134399	26.14283371				+	fold10_fold1	4	4	4	2.3	2.3	2.3	231.43	0	34.134	1133400000	67	3.976914661	0.00027664	-0.758976301	-6.170412642	sp|O14578|CTRO_HUMAN	sp|O14578|CTRO_HUMAN	266
0	0	0	0	0	22.79760551	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	11.7	11.7	11.7	34.482	0	13.329	38064000	19	NaN	NaN	0	NaN	sp|O14579|COPE_HUMAN	sp|O14579|COPE_HUMAN	267
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.53615952	0	0						2	2	2	27.8	27.8	27.8	16.46	0	3.5981	296140000	8	NaN	NaN	0	NaN	sp|P47813|IF1AX_HUMAN;sp|O14602|IF1AY_HUMAN	sp|P47813|IF1AX_HUMAN;sp|O14602|IF1AY_HUMAN	268
27.37964439	23.7751503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						5	5	5	7.1	7.1	7.1	130.16	0	19.942	192590000	23	NaN	NaN	0	NaN	sp|O14617|AP3D1_HUMAN	sp|O14617|AP3D1_HUMAN	269
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.05976295						1	1	1	0.9	0.9	0.9	87.687	0	2.5852	40198000	12	NaN	NaN	0	NaN	sp|O14639|ABLM1_HUMAN	sp|O14639|ABLM1_HUMAN	270
0	0	0	0	0	0	0	0	0	0	0	0	23.94207954	0	23.83064842	0	24.14406013	23.99929237						2	2	2	6.4	6.4	6.4	73.253	0	6.4668	109500000	19	NaN	NaN	0	NaN	sp|P54792|DVLP1_HUMAN;sp|O14640|DVL1_HUMAN;sp|O14641|DVL2_HUMAN	sp|P54792|DVLP1_HUMAN;sp|O14640|DVL1_HUMAN;sp|O14641|DVL2_HUMAN	271
26.43307114	25.95730591	25.620924	25.53201675	25.47230911	25.84854698	25.7010498	25.68426323	25.56354523	25.95783806	25.60913277	25.61338234	25.92759514	25.68461227	25.71447563	25.70371819	25.64669228	25.77510071						8	8	7	7.2	7.2	6.4	196.69	0	27.12	874690000	63	0.3437896	0.500086495	-0.122493744	-0.780604228	sp|O14646|CHD1_HUMAN	sp|O14646|CHD1_HUMAN	272
0	0	0	0	23.95562172	0	0	0	0	0	0	0	0	0	0	0	0	0						4	3	3	2.8	2.1	2.1	211.34	0	21.494	324790000	28	NaN	NaN	0	NaN	sp|O14647|CHD2_HUMAN	sp|O14647|CHD2_HUMAN	273
0	0	0	0	0	0	0	0	0	0	0	24.06332207	0	0	0	0	0	0						2	2	2	4.7	4.7	4.7	84.141	0	2.5475	145340000	8	NaN	NaN	0	NaN	sp|O14672|ADA10_HUMAN	sp|O14672|ADA10_HUMAN	274
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.11543274						1	1	1	2.9	2.9	2.9	38.964	0	4.7355	1478200000	38	NaN	NaN	0	NaN	sp|O14681|EI24_HUMAN	sp|O14681|EI24_HUMAN	275
27.05382729	27.58763504	27.36719704	27.36084938	27.25736809	27.33517647	26.69789886	26.8411026	26.97278976	26.84050179	26.85721207	26.90953445	27.14918709	27.24481392	27.2076931	27.13633537	27.17245483	27.1782608				+	fold10_fold1	19	19	19	6.6	6.6	6.6	593.38	0	233.8	2250200000	211	3.832932487	0.000371464	-0.473835627	-5.920657619	sp|O14686|KMT2D_HUMAN	sp|O14686|KMT2D_HUMAN	276
0	0	23.75633621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	16.5	16.5	16.5	21.782	0	8.0045	38084000	21	NaN	NaN	0	NaN	sp|O14713|ITBP1_HUMAN	sp|O14713|ITBP1_HUMAN	277
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.76799774						1	1	1	4.5	4.5	4.5	47.484	0	11.312	159540000	11	NaN	NaN	0	NaN	sp|O14733|MP2K7_HUMAN	sp|O14733|MP2K7_HUMAN	278
0	23.42393494	0	22.5646286	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3	3	3	23.2	23.2	23.2	14.285	0	17.914	20935000	33	NaN	NaN	0	NaN	sp|O14737|PDCD5_HUMAN	sp|O14737|PDCD5_HUMAN	279
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	5	5	5	38.868	0	5.2337	0	1	NaN	NaN	0	NaN	sp|O14745|NHRF1_HUMAN	sp|O14745|NHRF1_HUMAN	280
24.72301865	24.91058731	24.79634857	24.63771248	24.62566948	24.70001793	0	0	24.17066193	23.65621948	0	0	24.61834908	24.63212013	24.58485794	24.55882454	24.52067375	24.68169212				+	fold10_fold1	3	3	3	13.2	13.2	13.2	54.433	0	27.64	372510000	54	2.113974169	0.014611849	-16.76107883	-3.324276604	sp|O14757|CHK1_HUMAN	sp|O14757|CHK1_HUMAN	281
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.94370842						1	1	1	1.2	1.2	1.2	123.9	0	3.3447	31985000	14	NaN	NaN	0	NaN	sp|O14776|TCRG1_HUMAN	sp|O14776|TCRG1_HUMAN	282
0	0	0	0	0	22.29473877	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	4.8	4.8	4.8	73.912	0	6.484	14827000	4	NaN	NaN	0	NaN	sp|O14777|NDC80_HUMAN	sp|O14777|NDC80_HUMAN	283
0	0	0	0	0	26.77203178	0	0	0	0	0	0	0	0	0	0	0	0						3	3	3	19.8	19.8	19.8	27.887	0	62.399	734070000	12	NaN	NaN	0	NaN	sp|O14818|PSA7_HUMAN	sp|O14818|PSA7_HUMAN	285
0	0	23.66362	23.86740494	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	4.4	4.4	4.4	46.36	0	4.4461	56564000	13	NaN	NaN	0	NaN	sp|O14874|BCKD_HUMAN	sp|O14874|BCKD_HUMAN	286
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.18749237						1	1	1	18.5	18.5	18.5	13.735	0	6.8262	9638900	0	NaN	NaN	0	NaN	sp|O14907|TX1B3_HUMAN	sp|O14907|TX1B3_HUMAN	287
24.72987747	24.8747406	0	0	0	0	24.59758568	0	0	24.28792381	0	0	0	0	24.65321541	0	24.71182632	0						2	2	2	3.6	3.6	3.6	126.23	0	18.21	343710000	29	NaN	NaN	0	NaN	sp|O14917|PCD17_HUMAN	sp|O14917|PCD17_HUMAN	288
0	0	0	0	0	0	0	0	0	0	0	0	22.99187469	0	0	0	0	0						1	1	1	5.2	5.2	5.2	86.563	0	19.776	31879000	3	NaN	NaN	0	NaN	sp|O14920|IKKB_HUMAN	sp|O14920|IKKB_HUMAN	289
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.15841675						2	2	2	5.7	5.7	5.7	49.54	0	15.316	78805000	15	NaN	NaN	0	NaN	sp|O14929|HAT1_HUMAN	sp|O14929|HAT1_HUMAN	290
0	25.93449593	25.59860992	26.69032478	25.48043633	26.10259438	0	26.36182022	0	0	0	0	24.35756493	25.11016464	25.14343834	27.04061508	26.89214897	25.55405998				+	fold10_fold1	2	2	2	22.2	22.2	22.2	19.794	0	192.67	1483200000	54	1.722054836	0.033076487	-17.24077352	-2.794747735	sp|P19105|ML12A_HUMAN;sp|P24844|MYL9_HUMAN;sp|O14950|ML12B_HUMAN	sp|P19105|ML12A_HUMAN;sp|P24844|MYL9_HUMAN;sp|O14950|ML12B_HUMAN	291
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.69735718						1	1	1	2.3	2.3	2.3	70.038	0	4.5757	5039000	4	NaN	NaN	0	NaN	sp|O14967|CLGN_HUMAN	sp|O14967|CLGN_HUMAN	293
29.63720131	29.18784714	29.10554504	29.13126564	29.02794075	29.04424286	28.28559685	28.27701759	28.25907707	28.18243599	28.48062134	28.4581852	28.8638134	28.76566124	28.83689499	28.83864021	28.76303482	28.56725121				+	fold10_fold1	10	10	10	14.3	14.3	14.3	115.28	0	320.63	7373200000	181	5.054596868	2.91E-05	-0.865184784	-8.267375504	sp|O14974|MYPT1_HUMAN	sp|O14974|MYPT1_HUMAN	294
0	0	22.94345856	0	0	23.34583855	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	4.4	4.4	4.4	77.298	0	5.6817	42967000	14	NaN	NaN	0	NaN	sp|O14978|ZN263_HUMAN	sp|O14978|ZN263_HUMAN	295
0	0	0	0	0	0	0	0	0	0	0	0	23.16127968	0	0	23.4391098	0	0						4	4	4	12.4	12.4	12.4	46.437	0	11.041	124730000	31	NaN	NaN	0	NaN	sp|O14979|HNRDL_HUMAN	sp|O14979|HNRDL_HUMAN	296
0	0	0	0	0	0	0	0	0	0	0	0	24.4186039	0	0	0	23.23142815	0						3	3	3	5.1	5.1	5.1	123.38	0	23.344	189530000	32	NaN	NaN	0	NaN	sp|O14980|XPO1_HUMAN	sp|O14980|XPO1_HUMAN	297
0	0	0	20.70581818	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	0.8	0.8	0.8	206.89	0.0083889	1.3768	1282300	1	NaN	NaN	0	NaN	sp|O14981|BTAF1_HUMAN	sp|O14981|BTAF1_HUMAN	298
32.79716492	0	0	0	0	0	0	32.04247665	32.19756317	0	0	0	0	32.18296051	32.09857941	32.33148575	32.03780365	31.98274422						2	2	2	2.1	2.1	2.1	151.61	0	5.812	41670000000	25	NaN	NaN	0	NaN	sp|O15013|ARHGA_HUMAN	sp|O15013|ARHGA_HUMAN	299
28.17235947	28.02912712	27.8031044	27.79928017	27.88302803	27.98836899	27.40722084	27.42350197	27.46808815	27.44434929	27.5458374	27.51111031	27.66810608	27.76717758	27.65259933	27.72364235	27.81311035	27.75257683				+	fold10_fold1	12	12	12	14.5	14.5	14.5	151.19	0	103.49	3743600000	198	4.723735849	5.84E-05	-0.47919337	-7.576856939	sp|O15014|ZN609_HUMAN	sp|O15014|ZN609_HUMAN	300
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	0.5	0.5	0.5	301.64	0.0039573	1.7836	0	2	NaN	NaN	0	NaN	sp|O15018|PDZD2_HUMAN	sp|O15018|PDZD2_HUMAN	301
27.53956413	27.5095253	27.52417564	27.56674194	26.82784081	26.7612915	27.19244194	26.95449066	27.15441132	26.78917694	26.86005783	26.43609428	28.05465508	27.33679581	27.46590996	27.4256649	27.36294174	26.43914032						4	4	4	4.7	4.7	4.7	251.89	0	123.61	2515600000	78	1.151060857	0.109206686	-0.390411059	-2.023031962	sp|O15027|SC16A_HUMAN	sp|O15027|SC16A_HUMAN	302
0	0	24.84235001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	3.2	3.2	3.2	74.533	0	21.29	175140000	19	NaN	NaN	0	NaN	sp|O15037|KHNYN_HUMAN	sp|O15037|KHNYN_HUMAN	304
24.30319786	25.61349487	25.88483429	25.64066696	25.69635963	25.5467205	25.42348671	25.60294724	25.61037254	25.56827927	25.61014748	25.53403664	25.45954514	25.6660347	25.41902351	25.47861671	25.58766365	25.54830933						5	5	5	4.3	4.3	4.3	118.29	0	51.502	766350000	52	0.188109099	0.683728214	0.110665957	0.469950109	sp|O15042|SR140_HUMAN	sp|O15042|SR140_HUMAN	305
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.86617851						1	1	1	1.1	1.1	1.1	186.03	0	17.017	246060000	17	NaN	NaN	0	NaN	sp|O15047|SET1A_HUMAN	sp|O15047|SET1A_HUMAN	306
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.91192245						1	1	1	1.9	1.9	1.9	136.58	0	5.1668	6283500	3	NaN	NaN	0	NaN	sp|O15055|PER2_HUMAN	sp|O15055|PER2_HUMAN	307
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.87368965	0						1	1	1	0.9	0.9	0.9	165.54	0	3.3538	9086700	6	NaN	NaN	0	NaN	sp|O15056|SYNJ2_HUMAN	sp|O15056|SYNJ2_HUMAN	308
0	0	22.81401634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	2.1	2.1	2.1	172.87	0.0041322	1.7397	8691000	3	NaN	NaN	0	NaN	sp|O15061|SYNEM_HUMAN	sp|O15061|SYNEM_HUMAN	309
0	0	24.64844894	0	0	0	0	24.34455299	0	0	0	0	0	24.45838928	0	0	24.61829376	24.65654564						2	2	2	3.3	3.3	3.3	116.02	0	22.351	198640000	31	NaN	NaN	0	NaN	sp|O15063|GRRE1_HUMAN	sp|O15063|GRRE1_HUMAN	310
25.91802406	25.45528793	25.6012764	25.4016819	25.61624718	25.02081299	25.02652168	24.90953445	24.9771862	25.02318382	24.95854568	24.9731617	25.18721962	25.00058365	24.88646317	25.05378532	25.09059143	25.24267197				+	fold10_fold1	6	6	6	14.9	14.9	14.9	82.223	0	45.045	647270000	81	2.795269284	0.003376543	-0.524199486	-4.283610477	sp|O15075|DCLK1_HUMAN	sp|O15075|DCLK1_HUMAN	311
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.35890579						1	1	1	11.3	11.3	11.3	15.179	0	2.5564	81970000	22	NaN	NaN	0	NaN	sp|O15116|LSM1_HUMAN	sp|O15116|LSM1_HUMAN	312
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	2.2	2.2	2.2	79.388	0	5.175	0	2	NaN	NaN	0	NaN	sp|O15119|TBX3_HUMAN	sp|O15119|TBX3_HUMAN	313
0	0	0	0	0	22.75113487	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	9.8	9.8	9.8	37.92	0	10.283	20807000	6	NaN	NaN	0	NaN	sp|O15126|SCAM1_HUMAN	sp|O15126|SCAM1_HUMAN	314
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	1.7	1.7	1.7	60.666	0.00618	1.5383	0	6	NaN	NaN	0	NaN	sp|O15131|IMA6_HUMAN	sp|O15131|IMA6_HUMAN	315
0	0	0	0	0	0	0	0	0	0	0	21.63098717	0	0	0	0	0	0						2	2	2	11.8	11.8	11.8	40.949	0	4.8544	17766000	5	NaN	NaN	0	NaN	sp|O15143|ARC1B_HUMAN	sp|O15143|ARC1B_HUMAN	316
0	0	22.70617676	0	0	0	0	0	0	0	0	0	0	0	0	0	21.59555054	0						2	2	2	6	6	6	34.333	0	5.051	18453000	14	NaN	NaN	0	NaN	sp|O15144|ARPC2_HUMAN	sp|O15144|ARPC2_HUMAN	317
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.84987831						1	1	1	3.3	3.3	3.3	54.864	0	4.0904	16607000	8	NaN	NaN	0	NaN	sp|O15151|MDM4_HUMAN	sp|O15151|MDM4_HUMAN	318
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.67098427						1	1	1	9.3	9.3	9.3	13.289	0	8.2055	151030000	17	NaN	NaN	0	NaN	sp|O15155|BET1_HUMAN	sp|O15155|BET1_HUMAN	319
26.20609093	25.6300087	25.95298195	25.9585228	25.63798904	25.78538895	24.70709419	24.67001152	24.76562309	24.87862778	25.02512932	24.87591171	25.22989655	25.14891624	25.17729187	25.10876846	25.14180183	25.13578796				+	fold10_fold1	4	4	4	4.8	4.8	4.8	116.83	0	28.389	637000000	75	5.754420255	6.61E-06	-1.041430791	-9.889213666	sp|O15164|TIF1A_HUMAN	sp|O15164|TIF1A_HUMAN	320
0	0	0	24.41770363	0	24.50057411	0	0	0	0	0	0	23.38389969	0	0	0	0	0						3	3	3	6.6	6.6	6.6	95.634	0	12.743	84320000	13	NaN	NaN	0	NaN	sp|O15169|AXIN1_HUMAN	sp|O15169|AXIN1_HUMAN	321
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.54764366	0	0						1	1	1	26.4	26.4	26.4	7.8038	0	3.6083	4205500	3	NaN	NaN	0	NaN	sp|O15172|PSPHL_HUMAN	sp|O15172|PSPHL_HUMAN	322
0	29.18238831	30.22825623	29.99846458	30.24093056	30.40415764	30.32774544	30.37823868	30.17152596	30.22365952	30.0412693	30.44667625	30.45650291	30.37295723	30.42231941	30.49361992	30.4279232	30.4346981						3	3	3	10.8	10.8	10.8	23.818	0	323.31	20201000000	103	0.497014014	0.375589456	5.255819639	1.050048854	sp|O15173|PGRC2_HUMAN	sp|O15173|PGRC2_HUMAN	323
0	0	0	23.14100647	23.33456421	22.89502335	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	3.6	3.6	3.6	31.128	0	4.0473	55800000	12	NaN	NaN	0	NaN	sp|O15194|CTDSL_HUMAN	sp|O15194|CTDSL_HUMAN	324
0	0	0	0	0	0	0	0	0	0	0	22.55863762	0	0	0	0	0	0						1	1	1	2.2	2.2	2.2	77.672	0	4.6505	27964000	5	NaN	NaN	0	NaN	sp|O15226|NKRF_HUMAN	sp|O15226|NKRF_HUMAN	326
27.26060295	27.03548622	27.07938385	26.88564873	26.81360054	27.13975334	26.52384567	26.52887535	26.50480652	26.67168617	26.54645538	26.65621948	26.87185287	26.84732819	27.07734871	26.91832161	26.91479111	26.9909668				+	fold10_fold1	4	4	4	9.4	9.4	9.4	76.277	0	176.01	1810200000	86	4.061470155	0.00023295	-0.463764509	-6.320080958	sp|O15234|CASC3_HUMAN	sp|O15234|CASC3_HUMAN	327
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.2399292	0	0						2	2	2	15.8	15.8	15.8	22.958	0	6.7647	17121000	9	NaN	NaN	0	NaN	sp|O15258|RER1_HUMAN	sp|O15258|RER1_HUMAN	328
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.48404312						2	2	2	2.2	2.2	2.2	116.92	0	8.1201	62017000	18	NaN	NaN	0	NaN	sp|O15294|OGT1_HUMAN	sp|O15294|OGT1_HUMAN	329
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.45974922						1	1	1	6.3	6.3	6.3	25.914	0	4.4819	850010000	15	NaN	NaN	0	NaN	sp|O15318|RPC7_HUMAN	sp|O15318|RPC7_HUMAN	330
0	0	24.73804665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3358593						3	3	3	17.5	17.5	17.5	22.98	0	28.383	130610000	35	NaN	NaN	0	NaN	sp|O15347|HMGB3_HUMAN	sp|O15347|HMGB3_HUMAN	331
0	0	0	0	22.81583405	22.5965519	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	6.4	6.4	6.4	59.271	0	5.4474	22907000	13	NaN	NaN	0	NaN	sp|O15355|PPM1G_HUMAN	sp|O15355|PPM1G_HUMAN	332
0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.93364143	0	0	0						1	1	1	2.9	2.9	2.9	138.6	0	12.728	158040000	2	NaN	NaN	0	NaN	sp|O15357|SHIP2_HUMAN	sp|O15357|SHIP2_HUMAN	333
0	0	0	0	21.97480774	0	0	0	0	0	0	0	0	0	0	0	0	0						4	4	4	16.4	16.4	16.4	63.972	0	15.059	24202000	6	NaN	NaN	0	NaN	sp|O15371|EIF3D_HUMAN	sp|O15371|EIF3D_HUMAN	334
31.08074379	30.94405365	30.91056442	30.82145309	30.94286537	30.86636543	30.37451172	30.36504936	30.09169197	30.13833809	30.2153511	30.45297241	30.61780548	30.68118668	30.60567284	30.6148262	30.59486008	30.63616371				+	fold10_fold1	4	4	4	11.4	11.4	11.4	39.93	0	64.191	27356000000	329	5.564077845	9.92E-06	-0.654688517	-9.424731044	sp|O15372|EIF3H_HUMAN	sp|O15372|EIF3H_HUMAN	335
0	0	0	0	0	0	0	0	0	0	0	22.73384476	0	0	0	0	0	0						3	3	3	3.7	3.7	3.7	95.05	0	7.3105	27602000	12	NaN	NaN	0	NaN	sp|O15381|NVL_HUMAN	sp|O15381|NVL_HUMAN	336
0	0	25.60144615	25.43494987	25.28453827	0	0	0	0	0	0	0	25.45904541	0	25.36719704	0	25.53904724	25.3833065						2	2	2	2.6	2.6	2.6	119.94	0	4.3978	422410000	21	NaN	NaN	0	NaN	sp|O15397|IPO8_HUMAN	sp|O15397|IPO8_HUMAN	337
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.38165855						1	1	1	1.3	1.3	1.3	79.918	0	3.2076	166430000	17	NaN	NaN	0	NaN	sp|O15409|FOXP2_HUMAN	sp|O15409|FOXP2_HUMAN	338
25.65918922	25.67060661	25.74650383	25.89617538	25.85198021	25.95038033	25.39803314	25.44477463	25.4963131	25.22302437	25.48655701	25.46023369	25.68624306	25.65198326	25.59562492	25.50118065	25.73435593	25.60059547				+	fold10_fold1	5	5	5	3.9	3.9	3.9	314.52	0	82.201	813090000	94	3.783063358	0.000409842	-0.377649943	-5.835605202	sp|O15417|TNC18_HUMAN;sp|Q9P281|BAHC1_HUMAN	sp|O15417|TNC18_HUMAN	339
